,param_name,biome,criteria,rank,variable,measure
1278,liq_canopy_storage_scalar,Temperate grassland/desert,TSKIN_iav_Temperate grassland/desert,4,TSKIN,iav
1279,tau_l2_l3,Temperate grassland/desert,TSKIN_iav_Temperate grassland/desert,5,TSKIN,iav
1280,zetamaxstable,Boreal forest,TSKIN_mean_Boreal forest,1,TSKIN,mean
1281,jmaxb1,Boreal forest,TSKIN_mean_Boreal forest,2,TSKIN,mean
1282,jmaxb0,Boreal forest,TSKIN_mean_Boreal forest,3,TSKIN,mean
1283,tpu25ratio,Boreal forest,TSKIN_mean_Boreal forest,4,TSKIN,mean
1284,kmax,Boreal forest,TSKIN_mean_Boreal forest,5,TSKIN,mean
1285,upplim_destruct_metamorph,Boreal forest,TSKIN_iav_Boreal forest,1,TSKIN,iav
1286,frac_sat_soil_dsl_init,Boreal forest,TSKIN_iav_Boreal forest,2,TSKIN,iav
1287,clay_pf,Boreal forest,TSKIN_iav_Boreal forest,3,TSKIN,iav
1288,krmax,Boreal forest,TSKIN_iav_Boreal forest,4,TSKIN,iav
1289,accum_factor,Boreal forest,TSKIN_iav_Boreal forest,5,TSKIN,iav
1290,zetamaxstable,Tundra,TSKIN_mean_Tundra,1,TSKIN,mean
1291,zsno,Tundra,TSKIN_mean_Tundra,2,TSKIN,mean
1292,medlynslope,Tundra,TSKIN_mean_Tundra,3,TSKIN,mean
1293,jmaxb0,Tundra,TSKIN_mean_Tundra,4,TSKIN,mean
1294,medlynintercept,Tundra,TSKIN_mean_Tundra,5,TSKIN,mean
1295,zetamaxstable,Tundra,TSKIN_iav_Tundra,1,TSKIN,iav
1296,zsno,Tundra,TSKIN_iav_Tundra,2,TSKIN,iav
1297,accum_factor,Tundra,TSKIN_iav_Tundra,3,TSKIN,iav
1298,upplim_destruct_metamorph,Tundra,TSKIN_iav_Tundra,4,TSKIN,iav
1299,wc2wjb0,Tundra,TSKIN_iav_Tundra,5,TSKIN,iav
1300,zetamaxstable,Ice sheet,TSA_mean_Ice sheet,1,TSA,mean
1301,zsno,Ice sheet,TSA_mean_Ice sheet,2,TSA,mean
1302,xdrdt,Ice sheet,TSA_mean_Ice sheet,3,TSA,mean
1303,snw_rds_refrz,Ice sheet,TSA_mean_Ice sheet,4,TSA,mean
1304,slopebeta,Ice sheet,TSA_mean_Ice sheet,5,TSA,mean
1305,zetamaxstable,Ice sheet,TSA_iav_Ice sheet,1,TSA,iav
1306,zsno,Ice sheet,TSA_iav_Ice sheet,2,TSA,iav
1307,upplim_destruct_metamorph,Ice sheet,TSA_iav_Ice sheet,3,TSA,iav
1308,accum_factor,Ice sheet,TSA_iav_Ice sheet,4,TSA,iav
1309,snw_rds_refrz,Ice sheet,TSA_iav_Ice sheet,5,TSA,iav
1310,kmax,Tropical rain forest,TSA_mean_Tropical rain forest,1,TSA,mean
1311,maximum_leaf_wetted_fraction,Tropical rain forest,TSA_mean_Tropical rain forest,2,TSA,mean
1312,leaf_long,Tropical rain forest,TSA_mean_Tropical rain forest,3,TSA,mean
1313,liq_canopy_storage_scalar,Tropical rain forest,TSA_mean_Tropical rain forest,4,TSA,mean
1314,rstem,Tropical rain forest,TSA_mean_Tropical rain forest,5,TSA,mean
1315,maximum_leaf_wetted_fraction,Tropical rain forest,TSA_iav_Tropical rain forest,1,TSA,iav
1316,kmax,Tropical rain forest,TSA_iav_Tropical rain forest,2,TSA,iav
1317,cv,Tropical rain forest,TSA_iav_Tropical rain forest,3,TSA,iav
1318,dleaf,Tropical rain forest,TSA_iav_Tropical rain forest,4,TSA,iav
1319,z0mr,Tropical rain forest,TSA_iav_Tropical rain forest,5,TSA,iav
1320,kmax,Tropical seasonal forest/savanna,TSA_mean_Tropical seasonal forest/savanna,1,TSA,mean
1321,leaf_long,Tropical seasonal forest/savanna,TSA_mean_Tropical seasonal forest/savanna,2,TSA,mean
1322,maximum_leaf_wetted_fraction,Tropical seasonal forest/savanna,TSA_mean_Tropical seasonal forest/savanna,3,TSA,mean
1323,fff,Tropical seasonal forest/savanna,TSA_mean_Tropical seasonal forest/savanna,4,TSA,mean
1324,psi50,Tropical seasonal forest/savanna,TSA_mean_Tropical seasonal forest/savanna,5,TSA,mean
1325,nstem,Tropical seasonal forest/savanna,TSA_iav_Tropical seasonal forest/savanna,1,TSA,iav
1326,kmax,Tropical seasonal forest/savanna,TSA_iav_Tropical seasonal forest/savanna,2,TSA,iav
1327,rstem,Tropical seasonal forest/savanna,TSA_iav_Tropical seasonal forest/savanna,3,TSA,iav
1328,medlynslope,Tropical seasonal forest/savanna,TSA_iav_Tropical seasonal forest/savanna,4,TSA,iav
1329,slatop,Tropical seasonal forest/savanna,TSA_iav_Tropical seasonal forest/savanna,5,TSA,iav
1330,zetamaxstable,Subtropical desert,TSA_mean_Subtropical desert,1,TSA,mean
1331,sand_pf,Subtropical desert,TSA_mean_Subtropical desert,2,TSA,mean
1332,clay_pf,Subtropical desert,TSA_mean_Subtropical desert,3,TSA,mean
1333,csol_sand,Subtropical desert,TSA_mean_Subtropical desert,4,TSA,mean
1334,tkd_sand,Subtropical desert,TSA_mean_Subtropical desert,5,TSA,mean
1335,zetamaxstable,Subtropical desert,TSA_iav_Subtropical desert,1,TSA,iav
1336,sand_pf,Subtropical desert,TSA_iav_Subtropical desert,2,TSA,iav
1337,frac_sat_soil_dsl_init,Subtropical desert,TSA_iav_Subtropical desert,3,TSA,iav
1338,vcmaxhd,Subtropical desert,TSA_iav_Subtropical desert,4,TSA,iav
1339,q10_mr,Subtropical desert,TSA_iav_Subtropical desert,5,TSA,iav
1340,maximum_leaf_wetted_fraction,Temperate rain forest,TSA_mean_Temperate rain forest,1,TSA,mean
1341,jmaxb1,Temperate rain forest,TSA_mean_Temperate rain forest,2,TSA,mean
1342,jmaxb0,Temperate rain forest,TSA_mean_Temperate rain forest,3,TSA,mean
1343,rstem,Temperate rain forest,TSA_mean_Temperate rain forest,4,TSA,mean
1344,nstem,Temperate rain forest,TSA_mean_Temperate rain forest,5,TSA,mean
1345,zetamaxstable,Temperate rain forest,TSA_iav_Temperate rain forest,1,TSA,iav
1346,lmrhd,Temperate rain forest,TSA_iav_Temperate rain forest,2,TSA,iav
1347,frac_sat_soil_dsl_init,Temperate rain forest,TSA_iav_Temperate rain forest,3,TSA,iav
1348,medlynintercept,Temperate rain forest,TSA_iav_Temperate rain forest,4,TSA,iav
1349,vcmaxha,Temperate rain forest,TSA_iav_Temperate rain forest,5,TSA,iav
1350,kmax,Temperate seasonal forest,TSA_mean_Temperate seasonal forest,1,TSA,mean
1351,fbw,Temperate seasonal forest,TSA_mean_Temperate seasonal forest,2,TSA,mean
1352,jmaxb1,Temperate seasonal forest,TSA_mean_Temperate seasonal forest,3,TSA,mean
1353,medlynintercept,Temperate seasonal forest,TSA_mean_Temperate seasonal forest,4,TSA,mean
1354,medlynslope,Temperate seasonal forest,TSA_mean_Temperate seasonal forest,5,TSA,mean
1355,tpu25ratio,Temperate seasonal forest,TSA_iav_Temperate seasonal forest,1,TSA,iav
1356,zetamaxstable,Temperate seasonal forest,TSA_iav_Temperate seasonal forest,2,TSA,iav
1357,clay_pf,Temperate seasonal forest,TSA_iav_Temperate seasonal forest,3,TSA,iav
1358,leafcn,Temperate seasonal forest,TSA_iav_Temperate seasonal forest,4,TSA,iav
1359,leaf_long,Temperate seasonal forest,TSA_iav_Temperate seasonal forest,5,TSA,iav
1360,FUN_fracfixers,Woodland/shrubland,TSA_mean_Woodland/shrubland,1,TSA,mean
1361,jmaxb1,Woodland/shrubland,TSA_mean_Woodland/shrubland,2,TSA,mean
1362,tpu25ratio,Woodland/shrubland,TSA_mean_Woodland/shrubland,3,TSA,mean
1363,lmrha,Woodland/shrubland,TSA_mean_Woodland/shrubland,4,TSA,mean
1364,fff,Woodland/shrubland,TSA_mean_Woodland/shrubland,5,TSA,mean
1365,zetamaxstable,Woodland/shrubland,TSA_iav_Woodland/shrubland,1,TSA,iav
1366,FUN_fracfixers,Woodland/shrubland,TSA_iav_Woodland/shrubland,2,TSA,iav
1367,ndays_on,Woodland/shrubland,TSA_iav_Woodland/shrubland,3,TSA,iav
1368,liq_canopy_storage_scalar,Woodland/shrubland,TSA_iav_Woodland/shrubland,4,TSA,iav
1369,zsno,Woodland/shrubland,TSA_iav_Woodland/shrubland,5,TSA,iav
1370,zetamaxstable,Temperate grassland/desert,TSA_mean_Temperate grassland/desert,1,TSA,mean
1371,sand_pf,Temperate grassland/desert,TSA_mean_Temperate grassland/desert,2,TSA,mean
1372,clay_pf,Temperate grassland/desert,TSA_mean_Temperate grassland/desert,3,TSA,mean
1373,zsno,Temperate grassland/desert,TSA_mean_Temperate grassland/desert,4,TSA,mean
1374,d_max,Temperate grassland/desert,TSA_mean_Temperate grassland/desert,5,TSA,mean
1375,zetamaxstable,Temperate grassland/desert,TSA_iav_Temperate grassland/desert,1,TSA,iav
1376,clay_pf,Temperate grassland/desert,TSA_iav_Temperate grassland/desert,2,TSA,iav
1377,som_diffus,Temperate grassland/desert,TSA_iav_Temperate grassland/desert,3,TSA,iav
1378,sand_pf,Temperate grassland/desert,TSA_iav_Temperate grassland/desert,4,TSA,iav
1379,wc2wjb0,Temperate grassland/desert,TSA_iav_Temperate grassland/desert,5,TSA,iav
1380,zetamaxstable,Boreal forest,TSA_mean_Boreal forest,1,TSA,mean
1381,fbw,Boreal forest,TSA_mean_Boreal forest,2,TSA,mean
1382,medlynintercept,Boreal forest,TSA_mean_Boreal forest,3,TSA,mean
1383,upplim_destruct_metamorph,Boreal forest,TSA_mean_Boreal forest,4,TSA,mean
1384,om_frac_sf,Boreal forest,TSA_mean_Boreal forest,5,TSA,mean
1385,upplim_destruct_metamorph,Boreal forest,TSA_iav_Boreal forest,1,TSA,iav
1386,zetamaxstable,Boreal forest,TSA_iav_Boreal forest,2,TSA,iav
1387,accum_factor,Boreal forest,TSA_iav_Boreal forest,3,TSA,iav
1388,medlynslope,Boreal forest,TSA_iav_Boreal forest,4,TSA,iav
1389,zsno,Boreal forest,TSA_iav_Boreal forest,5,TSA,iav
1390,zetamaxstable,Tundra,TSA_mean_Tundra,1,TSA,mean
1391,zsno,Tundra,TSA_mean_Tundra,2,TSA,mean
1392,medlynslope,Tundra,TSA_mean_Tundra,3,TSA,mean
1393,upplim_destruct_metamorph,Tundra,TSA_mean_Tundra,4,TSA,mean
1394,medlynintercept,Tundra,TSA_mean_Tundra,5,TSA,mean
1395,zetamaxstable,Tundra,TSA_iav_Tundra,1,TSA,iav
1396,accum_factor,Tundra,TSA_iav_Tundra,2,TSA,iav
1397,zsno,Tundra,TSA_iav_Tundra,3,TSA,iav
1398,upplim_destruct_metamorph,Tundra,TSA_iav_Tundra,4,TSA,iav
1399,medlynslope,Tundra,TSA_iav_Tundra,5,TSA,iav
1400,zetamaxstable,Ice sheet,Q2M_mean_Ice sheet,1,Q2M,mean
1401,zsno,Ice sheet,Q2M_mean_Ice sheet,2,Q2M,mean
1402,snw_rds_refrz,Ice sheet,Q2M_mean_Ice sheet,3,Q2M,mean
1403,upplim_destruct_metamorph,Ice sheet,Q2M_mean_Ice sheet,4,Q2M,mean
1404,xdrdt,Ice sheet,Q2M_mean_Ice sheet,5,Q2M,mean
1405,zetamaxstable,Ice sheet,Q2M_iav_Ice sheet,1,Q2M,iav
1406,zsno,Ice sheet,Q2M_iav_Ice sheet,2,Q2M,iav
1407,snw_rds_refrz,Ice sheet,Q2M_iav_Ice sheet,3,Q2M,iav
1408,upplim_destruct_metamorph,Ice sheet,Q2M_iav_Ice sheet,4,Q2M,iav
1409,accum_factor,Ice sheet,Q2M_iav_Ice sheet,5,Q2M,iav
1410,maximum_leaf_wetted_fraction,Tropical rain forest,Q2M_mean_Tropical rain forest,1,Q2M,mean
1411,nstem,Tropical rain forest,Q2M_mean_Tropical rain forest,2,Q2M,mean
1412,cv,Tropical rain forest,Q2M_mean_Tropical rain forest,3,Q2M,mean
1413,liq_canopy_storage_scalar,Tropical rain forest,Q2M_mean_Tropical rain forest,4,Q2M,mean
1414,medlynintercept,Tropical rain forest,Q2M_mean_Tropical rain forest,5,Q2M,mean
1415,maximum_leaf_wetted_fraction,Tropical rain forest,Q2M_iav_Tropical rain forest,1,Q2M,iav
1416,cv,Tropical rain forest,Q2M_iav_Tropical rain forest,2,Q2M,iav
1417,dleaf,Tropical rain forest,Q2M_iav_Tropical rain forest,3,Q2M,iav
1418,nstem,Tropical rain forest,Q2M_iav_Tropical rain forest,4,Q2M,iav
1419,fff,Tropical rain forest,Q2M_iav_Tropical rain forest,5,Q2M,iav
1420,medlynintercept,Tropical seasonal forest/savanna,Q2M_mean_Tropical seasonal forest/savanna,1,Q2M,mean
1421,fff,Tropical seasonal forest/savanna,Q2M_mean_Tropical seasonal forest/savanna,2,Q2M,mean
1422,maximum_leaf_wetted_fraction,Tropical seasonal forest/savanna,Q2M_mean_Tropical seasonal forest/savanna,3,Q2M,mean
1423,sand_pf,Tropical seasonal forest/savanna,Q2M_mean_Tropical seasonal forest/savanna,4,Q2M,mean
1424,frac_sat_soil_dsl_init,Tropical seasonal forest/savanna,Q2M_mean_Tropical seasonal forest/savanna,5,Q2M,mean
1425,frac_sat_soil_dsl_init,Tropical seasonal forest/savanna,Q2M_iav_Tropical seasonal forest/savanna,1,Q2M,iav
1426,maximum_leaf_wetted_fraction,Tropical seasonal forest/savanna,Q2M_iav_Tropical seasonal forest/savanna,2,Q2M,iav
1427,krmax,Tropical seasonal forest/savanna,Q2M_iav_Tropical seasonal forest/savanna,3,Q2M,iav
1428,medlynintercept,Tropical seasonal forest/savanna,Q2M_iav_Tropical seasonal forest/savanna,4,Q2M,iav
1429,d_max,Tropical seasonal forest/savanna,Q2M_iav_Tropical seasonal forest/savanna,5,Q2M,iav
1430,d_max,Subtropical desert,Q2M_mean_Subtropical desert,1,Q2M,mean
1431,zlnd,Subtropical desert,Q2M_mean_Subtropical desert,2,Q2M,mean
1432,fff,Subtropical desert,Q2M_mean_Subtropical desert,3,Q2M,mean
1433,zetamaxstable,Subtropical desert,Q2M_mean_Subtropical desert,4,Q2M,mean
1434,frac_sat_soil_dsl_init,Subtropical desert,Q2M_mean_Subtropical desert,5,Q2M,mean
1435,d_max,Subtropical desert,Q2M_iav_Subtropical desert,1,Q2M,iav
1436,clay_pf,Subtropical desert,Q2M_iav_Subtropical desert,2,Q2M,iav
1437,sand_pf,Subtropical desert,Q2M_iav_Subtropical desert,3,Q2M,iav
1438,frac_sat_soil_dsl_init,Subtropical desert,Q2M_iav_Subtropical desert,4,Q2M,iav
1439,medlynslope,Subtropical desert,Q2M_iav_Subtropical desert,5,Q2M,iav
1440,nstem,Temperate rain forest,Q2M_mean_Temperate rain forest,1,Q2M,mean
1441,rstem,Temperate rain forest,Q2M_mean_Temperate rain forest,2,Q2M,mean
1442,maximum_leaf_wetted_fraction,Temperate rain forest,Q2M_mean_Temperate rain forest,3,Q2M,mean
1443,cv,Temperate rain forest,Q2M_mean_Temperate rain forest,4,Q2M,mean
1444,csoilc,Temperate rain forest,Q2M_mean_Temperate rain forest,5,Q2M,mean
1445,nstem,Temperate rain forest,Q2M_iav_Temperate rain forest,1,Q2M,iav
1446,kmax,Temperate rain forest,Q2M_iav_Temperate rain forest,2,Q2M,iav
1447,jmaxb1,Temperate rain forest,Q2M_iav_Temperate rain forest,3,Q2M,iav
1448,tpu25ratio,Temperate rain forest,Q2M_iav_Temperate rain forest,4,Q2M,iav
1449,rstem,Temperate rain forest,Q2M_iav_Temperate rain forest,5,Q2M,iav
1450,medlynintercept,Temperate seasonal forest,Q2M_mean_Temperate seasonal forest,1,Q2M,mean
1451,medlynslope,Temperate seasonal forest,Q2M_mean_Temperate seasonal forest,2,Q2M,mean
1452,liq_canopy_storage_scalar,Temperate seasonal forest,Q2M_mean_Temperate seasonal forest,3,Q2M,mean
1453,maximum_leaf_wetted_fraction,Temperate seasonal forest,Q2M_mean_Temperate seasonal forest,4,Q2M,mean
1454,cv,Temperate seasonal forest,Q2M_mean_Temperate seasonal forest,5,Q2M,mean
1455,kmax,Temperate seasonal forest,Q2M_iav_Temperate seasonal forest,1,Q2M,iav
1456,liq_canopy_storage_scalar,Temperate seasonal forest,Q2M_iav_Temperate seasonal forest,2,Q2M,iav
1457,fff,Temperate seasonal forest,Q2M_iav_Temperate seasonal forest,3,Q2M,iav
1458,theta_cj,Temperate seasonal forest,Q2M_iav_Temperate seasonal forest,4,Q2M,iav
1459,medlynslope,Temperate seasonal forest,Q2M_iav_Temperate seasonal forest,5,Q2M,iav
1460,fff,Woodland/shrubland,Q2M_mean_Woodland/shrubland,1,Q2M,mean
1461,dleaf,Woodland/shrubland,Q2M_mean_Woodland/shrubland,2,Q2M,mean
1462,medlynintercept,Woodland/shrubland,Q2M_mean_Woodland/shrubland,3,Q2M,mean
1463,sand_pf,Woodland/shrubland,Q2M_mean_Woodland/shrubland,4,Q2M,mean
1464,frac_sat_soil_dsl_init,Woodland/shrubland,Q2M_mean_Woodland/shrubland,5,Q2M,mean
1465,jmaxb0,Woodland/shrubland,Q2M_iav_Woodland/shrubland,1,Q2M,iav
1466,frac_sat_soil_dsl_init,Woodland/shrubland,Q2M_iav_Woodland/shrubland,2,Q2M,iav
1467,wc2wjb0,Woodland/shrubland,Q2M_iav_Woodland/shrubland,3,Q2M,iav
1468,fff,Woodland/shrubland,Q2M_iav_Woodland/shrubland,4,Q2M,iav
1469,jmaxb1,Woodland/shrubland,Q2M_iav_Woodland/shrubland,5,Q2M,iav
1470,d_max,Temperate grassland/desert,Q2M_mean_Temperate grassland/desert,1,Q2M,mean
1471,zsno,Temperate grassland/desert,Q2M_mean_Temperate grassland/desert,2,Q2M,mean
1472,sand_pf,Temperate grassland/desert,Q2M_mean_Temperate grassland/desert,3,Q2M,mean
1473,fff,Temperate grassland/desert,Q2M_mean_Temperate grassland/desert,4,Q2M,mean
1474,clay_pf,Temperate grassland/desert,Q2M_mean_Temperate grassland/desert,5,Q2M,mean
1475,d_max,Temperate grassland/desert,Q2M_iav_Temperate grassland/desert,1,Q2M,iav
1476,zsno,Temperate grassland/desert,Q2M_iav_Temperate grassland/desert,2,Q2M,iav
1477,sand_pf,Temperate grassland/desert,Q2M_iav_Temperate grassland/desert,3,Q2M,iav
1478,medlynintercept,Temperate grassland/desert,Q2M_iav_Temperate grassland/desert,4,Q2M,iav
1479,zlnd,Temperate grassland/desert,Q2M_iav_Temperate grassland/desert,5,Q2M,iav
1480,medlynintercept,Boreal forest,Q2M_mean_Boreal forest,1,Q2M,mean
1481,medlynslope,Boreal forest,Q2M_mean_Boreal forest,2,Q2M,mean
1482,fff,Boreal forest,Q2M_mean_Boreal forest,3,Q2M,mean
1483,liq_canopy_storage_scalar,Boreal forest,Q2M_mean_Boreal forest,4,Q2M,mean
1484,maximum_leaf_wetted_fraction,Boreal forest,Q2M_mean_Boreal forest,5,Q2M,mean
1485,fff,Boreal forest,Q2M_iav_Boreal forest,1,Q2M,iav
1486,sand_pf,Boreal forest,Q2M_iav_Boreal forest,2,Q2M,iav
1487,krmax,Boreal forest,Q2M_iav_Boreal forest,3,Q2M,iav
1488,clay_pf,Boreal forest,Q2M_iav_Boreal forest,4,Q2M,iav
1489,frac_sat_soil_dsl_init,Boreal forest,Q2M_iav_Boreal forest,5,Q2M,iav
1490,fff,Tundra,Q2M_mean_Tundra,1,Q2M,mean
1491,zetamaxstable,Tundra,Q2M_mean_Tundra,2,Q2M,mean
1492,om_frac_sf,Tundra,Q2M_mean_Tundra,3,Q2M,mean
1493,slopebeta,Tundra,Q2M_mean_Tundra,4,Q2M,mean
1494,slopemax,Tundra,Q2M_mean_Tundra,5,Q2M,mean
1495,zetamaxstable,Tundra,Q2M_iav_Tundra,1,Q2M,iav
1496,slopebeta,Tundra,Q2M_iav_Tundra,2,Q2M,iav
1497,fff,Tundra,Q2M_iav_Tundra,3,Q2M,iav
1498,slopemax,Tundra,Q2M_iav_Tundra,4,Q2M,iav
1499,medlynintercept,Tundra,Q2M_iav_Tundra,5,Q2M,iav
1500,zsno,Ice sheet,U10_mean_Ice sheet,1,U10,mean
1501,zetamaxstable,Ice sheet,U10_mean_Ice sheet,2,U10,mean
1502,wind_min,Ice sheet,U10_mean_Ice sheet,3,U10,mean
1503,xdrdt,Ice sheet,U10_mean_Ice sheet,4,U10,mean
1504,snw_rds_refrz,Ice sheet,U10_mean_Ice sheet,5,U10,mean
1505,zetamaxstable,Ice sheet,U10_iav_Ice sheet,1,U10,iav
1506,zsno,Ice sheet,U10_iav_Ice sheet,2,U10,iav
1507,xdrdt,Ice sheet,U10_iav_Ice sheet,3,U10,iav
1508,wind_min,Ice sheet,U10_iav_Ice sheet,4,U10,iav
1509,rho_max,Ice sheet,U10_iav_Ice sheet,5,U10,iav
1510,z0mr,Tropical rain forest,U10_mean_Tropical rain forest,1,U10,mean
1511,rstem,Tropical rain forest,U10_mean_Tropical rain forest,2,U10,mean
1512,fbw,Tropical rain forest,U10_mean_Tropical rain forest,3,U10,mean
1513,maximum_leaf_wetted_fraction,Tropical rain forest,U10_mean_Tropical rain forest,4,U10,mean
1514,cv,Tropical rain forest,U10_mean_Tropical rain forest,5,U10,mean
1515,z0mr,Tropical rain forest,U10_iav_Tropical rain forest,1,U10,iav
1516,nstem,Tropical rain forest,U10_iav_Tropical rain forest,2,U10,iav
1517,wind_min,Tropical rain forest,U10_iav_Tropical rain forest,3,U10,iav
1518,rstem,Tropical rain forest,U10_iav_Tropical rain forest,4,U10,iav
1519,fbw,Tropical rain forest,U10_iav_Tropical rain forest,5,U10,iav
1520,z0mr,Tropical seasonal forest/savanna,U10_mean_Tropical seasonal forest/savanna,1,U10,mean
1521,wind_min,Tropical seasonal forest/savanna,U10_mean_Tropical seasonal forest/savanna,2,U10,mean
1522,nstem,Tropical seasonal forest/savanna,U10_mean_Tropical seasonal forest/savanna,3,U10,mean
1523,fff,Tropical seasonal forest/savanna,U10_mean_Tropical seasonal forest/savanna,4,U10,mean
1524,rstem,Tropical seasonal forest/savanna,U10_mean_Tropical seasonal forest/savanna,5,U10,mean
1525,wind_min,Tropical seasonal forest/savanna,U10_iav_Tropical seasonal forest/savanna,1,U10,iav
1526,fff,Tropical seasonal forest/savanna,U10_iav_Tropical seasonal forest/savanna,2,U10,iav
1527,theta_cj,Tropical seasonal forest/savanna,U10_iav_Tropical seasonal forest/savanna,3,U10,iav
1528,frac_sat_soil_dsl_init,Tropical seasonal forest/savanna,U10_iav_Tropical seasonal forest/savanna,4,U10,iav
1529,leafcn,Tropical seasonal forest/savanna,U10_iav_Tropical seasonal forest/savanna,5,U10,iav
1530,zetamaxstable,Subtropical desert,U10_mean_Subtropical desert,1,U10,mean
1531,zlnd,Subtropical desert,U10_mean_Subtropical desert,2,U10,mean
1532,d_max,Subtropical desert,U10_mean_Subtropical desert,3,U10,mean
1533,clay_pf,Subtropical desert,U10_mean_Subtropical desert,4,U10,mean
1534,sand_pf,Subtropical desert,U10_mean_Subtropical desert,5,U10,mean
1535,vcmaxhd,Subtropical desert,U10_iav_Subtropical desert,1,U10,iav
1536,leafcn,Subtropical desert,U10_iav_Subtropical desert,2,U10,iav
1537,jmaxb0,Subtropical desert,U10_iav_Subtropical desert,3,U10,iav
1538,FUN_fracfixers,Subtropical desert,U10_iav_Subtropical desert,4,U10,iav
1539,kcha,Subtropical desert,U10_iav_Subtropical desert,5,U10,iav
1540,tpu25ratio,Temperate rain forest,U10_mean_Temperate rain forest,1,U10,mean
1541,tpuha,Temperate rain forest,U10_mean_Temperate rain forest,2,U10,mean
1542,jmaxb1,Temperate rain forest,U10_mean_Temperate rain forest,3,U10,mean
1543,z0mr,Temperate rain forest,U10_mean_Temperate rain forest,4,U10,mean
1544,jmaxha,Temperate rain forest,U10_mean_Temperate rain forest,5,U10,mean
1545,tpu25ratio,Temperate rain forest,U10_iav_Temperate rain forest,1,U10,iav
1546,tpuha,Temperate rain forest,U10_iav_Temperate rain forest,2,U10,iav
1547,jmaxb1,Temperate rain forest,U10_iav_Temperate rain forest,3,U10,iav
1548,lmrha,Temperate rain forest,U10_iav_Temperate rain forest,4,U10,iav
1549,jmaxb0,Temperate rain forest,U10_iav_Temperate rain forest,5,U10,iav
1550,z0mr,Temperate seasonal forest,U10_mean_Temperate seasonal forest,1,U10,mean
1551,nstem,Temperate seasonal forest,U10_mean_Temperate seasonal forest,2,U10,mean
1552,jmaxb1,Temperate seasonal forest,U10_mean_Temperate seasonal forest,3,U10,mean
1553,jmaxb0,Temperate seasonal forest,U10_mean_Temperate seasonal forest,4,U10,mean
1554,tpu25ratio,Temperate seasonal forest,U10_mean_Temperate seasonal forest,5,U10,mean
1555,liq_canopy_storage_scalar,Temperate seasonal forest,U10_iav_Temperate seasonal forest,1,U10,iav
1556,medlynintercept,Temperate seasonal forest,U10_iav_Temperate seasonal forest,2,U10,iav
1557,q10_mr,Temperate seasonal forest,U10_iav_Temperate seasonal forest,3,U10,iav
1558,medlynslope,Temperate seasonal forest,U10_iav_Temperate seasonal forest,4,U10,iav
1559,lmrha,Temperate seasonal forest,U10_iav_Temperate seasonal forest,5,U10,iav
1560,z0mr,Woodland/shrubland,U10_mean_Woodland/shrubland,1,U10,mean
1561,zsno,Woodland/shrubland,U10_mean_Woodland/shrubland,2,U10,mean
1562,fff,Woodland/shrubland,U10_mean_Woodland/shrubland,3,U10,mean
1563,jmaxb1,Woodland/shrubland,U10_mean_Woodland/shrubland,4,U10,mean
1564,tpu25ratio,Woodland/shrubland,U10_mean_Woodland/shrubland,5,U10,mean
1565,zsno,Woodland/shrubland,U10_iav_Woodland/shrubland,1,U10,iav
1566,FUN_fracfixers,Woodland/shrubland,U10_iav_Woodland/shrubland,2,U10,iav
1567,fff,Woodland/shrubland,U10_iav_Woodland/shrubland,3,U10,iav
1568,frac_sat_soil_dsl_init,Woodland/shrubland,U10_iav_Woodland/shrubland,4,U10,iav
1569,kmax,Woodland/shrubland,U10_iav_Woodland/shrubland,5,U10,iav
1570,zsno,Temperate grassland/desert,U10_mean_Temperate grassland/desert,1,U10,mean
1571,zetamaxstable,Temperate grassland/desert,U10_mean_Temperate grassland/desert,2,U10,mean
1572,zlnd,Temperate grassland/desert,U10_mean_Temperate grassland/desert,3,U10,mean
1573,wind_min,Temperate grassland/desert,U10_mean_Temperate grassland/desert,4,U10,mean
1574,z0mr,Temperate grassland/desert,U10_mean_Temperate grassland/desert,5,U10,mean
1575,zsno,Temperate grassland/desert,U10_iav_Temperate grassland/desert,1,U10,iav
1576,wind_min,Temperate grassland/desert,U10_iav_Temperate grassland/desert,2,U10,iav
1577,zlnd,Temperate grassland/desert,U10_iav_Temperate grassland/desert,3,U10,iav
1578,FUN_fracfixers,Temperate grassland/desert,U10_iav_Temperate grassland/desert,4,U10,iav
1579,leafcn,Temperate grassland/desert,U10_iav_Temperate grassland/desert,5,U10,iav
1580,zsno,Boreal forest,U10_mean_Boreal forest,1,U10,mean
1581,z0mr,Boreal forest,U10_mean_Boreal forest,2,U10,mean
1582,nstem,Boreal forest,U10_mean_Boreal forest,3,U10,mean
1583,fbw,Boreal forest,U10_mean_Boreal forest,4,U10,mean
1584,tpu25ratio,Boreal forest,U10_mean_Boreal forest,5,U10,mean
1585,e_ice,Boreal forest,U10_iav_Boreal forest,1,U10,iav
1586,nstem,Boreal forest,U10_iav_Boreal forest,2,U10,iav
1587,zsno,Boreal forest,U10_iav_Boreal forest,3,U10,iav
1588,accum_factor,Boreal forest,U10_iav_Boreal forest,4,U10,iav
1589,zetamaxstable,Boreal forest,U10_iav_Boreal forest,5,U10,iav
1590,zsno,Tundra,U10_mean_Tundra,1,U10,mean
1591,zetamaxstable,Tundra,U10_mean_Tundra,2,U10,mean
